,Unnamed: 0,id,etat_panneau,irradiance,temp_amb,temp_module,wind_speed,wind_dir,humidity,rain,dc_power,voltage,current,ac_power,PR,eff_module,eff_global,onduleur_state,alarms,stops,aux_power,prod_jour,prod_mois,prod_an,disponibility,p50,p90,revenus,day
2135,2135,135,sain,527.58,23.17,34.86,2.93,234.5,31.4,0.0,102.07,596.75,0.17,98.53,0.93,0.172,0.15996,ok,0,0,38.97,492.67,14780.1,177361.2,0.97,494.34,457.15,49.267,11
2136,2136,136,sain,811.3,19.5,31.87,1.95,76.4,22.7,0.5,161.44,598.99,0.27,149.36,0.92,0.191,0.17572,ok,0,0,51.34,746.81,22404.3,268851.6,0.97,751.85,714.22,74.681,11
2137,2137,137,sain,983.32,20.88,30.37,4.49,232.6,41.6,0.0,211.74,599.44,0.35,193.72,0.99,0.171,0.16929,ok,0,2,49.95,968.6,29058.0,348696.0,0.97,1048.53,952.94,96.86,11
2138,2138,138,panne,852.35,28.76,41.11,3.12,99.1,33.7,2.0,30.97,604.59,0.05,1.584,0.01,0.171,0.00171,defaut,1,6,37.88,8.8,264.0,3168.0,0.73,9.31,8.62,0.8800000000000001,11
2139,2139,139,sain,730.89,26.49,34.72,4.27,122.5,83.0,0.0,140.84,563.66,0.25,128.34,0.88,0.167,0.14696,ok,0,1,44.07,641.69,19250.7,231008.4,0.99,652.44,618.56,64.16900000000001,11
2140,2140,140,usé,909.59,18.86,35.74,4.88,132.9,59.0,0.0,145.58,604.12,0.24,140.39,0.77,0.177,0.13629,ok,1,1,44.39,701.95,21058.5,252702.0,0.93,735.47,689.97,70.19500000000001,11
2141,2141,141,usé,697.5,29.09,43.22,3.32,104.2,82.7,0.0,94.2,614.54,0.15,79.317,0.63,0.1485,0.093555,ok,0,2,48.03,440.67,13220.1,158641.2,0.86,476.59,414.63,44.06700000000001,11
2142,2142,142,sain,1008.71,21.4,33.08,2.18,55.5,20.5,0.0,191.28,584.28,0.33,179.44,0.89,0.168,0.14952,ok,0,1,23.04,897.18,26915.4,322984.8,0.98,955.49,874.91,89.718,11
2143,2143,143,usé,909.7,36.66,47.94,6.02,235.4,22.4,0.0,150.06,594.47,0.25,127.89900000000002,0.78,0.1521,0.118638,ok,1,0,58.13,710.54,21316.2,255794.4,0.92,743.52,693.33,71.054,11
2144,2144,144,sain,862.14,27.12,39.83,3.85,257.1,84.2,0.0,165.88,612.16,0.27,152.0,0.88,0.179,0.15752,ok,0,1,53.68,760.0,22800.0,273600.0,0.99,803.74,692.58,76.0,11
2145,2145,145,panne,728.68,28.05,45.39,1.64,146.6,88.2,0.0,37.73,593.58,0.06,4.923,0.04,0.1656,0.006624,defaut,1,11,38.53,27.35,820.5,9846.0,0.65,29.59,25.88,2.7350000000000003,11
2146,2146,146,usé,608.6,30.35,41.3,1.27,70.0,38.0,0.0,80.58,634.63,0.13,66.186,0.6,0.1701,0.10206,ok,1,2,50.41,367.68,11030.4,132364.8,0.9,388.2,352.8,36.768,11
2147,2147,147,sain,1091.64,24.57,36.65,1.94,74.4,48.6,0.0,212.29,616.51,0.34,192.45,0.88,0.165,0.1452,ok,0,1,45.1,962.26,28867.8,346413.6,0.98,986.29,950.97,96.226,11
2148,2148,148,sain,643.47,32.19,52.58,4.33,307.9,81.9,0.0,114.06,593.28,0.19,98.307,0.85,0.1611,0.136935,ok,0,1,39.73,546.16,16384.8,196617.6,0.98,577.57,522.94,54.616,11
2149,2149,149,sain,451.54,20.64,27.56,4.73,101.1,64.3,0.0,95.02,598.85,0.16,89.93,1.0,0.166,0.166,ok,0,1,32.42,449.66,13489.8,161877.6,0.96,468.67,425.18,44.96600000000001,11
2150,2150,150,sain,1066.01,22.02,35.89,1.23,213.0,22.4,0.5,225.23,592.7,0.38,218.14,1.0,0.19,0.19,ok,0,1,51.57,1090.71,32721.300000000003,392655.6,0.97,1164.38,1086.39,109.071,11
2151,2151,151,usé,844.04,27.08,43.26,3.47,314.8,26.5,0.0,139.82,586.71,0.24,116.22599999999998,0.76,0.1719,0.130644,ok,1,0,60.16,645.68,19370.4,232444.8,0.8,668.99,635.11,64.568,11
2152,2152,152,usé,737.19,24.68,38.16,1.65,150.8,53.2,0.0,134.04,654.42,0.2,126.62,0.86,0.176,0.15136,ok,1,1,53.16,633.11,18993.3,227919.6,0.82,643.64,574.07,63.31100000000001,11
2153,2153,153,sain,910.68,18.8,29.53,1.8,98.1,46.5,2.0,161.16,634.82,0.25,154.01,0.85,0.176,0.1495999999999999,ok,0,0,54.45,770.07,23102.1,277225.2,0.97,825.83,717.97,77.007,11
2154,2154,154,sain,700.15,25.24,42.95,1.61,358.6,85.6,0.0,134.66,559.73,0.24,112.302,0.89,0.1656,0.147384,ok,0,2,59.79,623.91,18717.3,224607.6,0.99,641.55,588.74,62.391,11
2155,2155,155,sain,744.33,23.9,35.59,1.06,304.4,23.3,1.0,147.57,610.21,0.24,140.23,0.94,0.165,0.1551,ok,0,2,50.56,701.13,21033.9,252406.8,0.98,721.94,674.52,70.113,11
2156,2156,156,sain,624.46,23.11,42.03,2.5,69.5,58.9,0.0,125.93,650.6060612695834,0.2304856318813261,109.908,0.98,0.1755,0.17199,ok,0,0,54.43,610.62,18318.6,219823.2,0.97,610.96,582.5,61.062000000000005,11
2157,2157,157,sain,822.33,24.09,27.9,1.36,319.4,63.3,1.0,176.62,684.253934517492,0.3090777274067526,165.56,0.99,0.178,0.17622,ok,0,2,43.56,827.8,24834.0,298008.0,0.99,880.49,781.38,82.78,11
2158,2158,158,sain,800.27,29.1,46.32,1.32,24.5,47.6,2.0,158.65,590.3007073276603,0.2709366453242925,137.457,0.931,0.1557,0.1449567,ok,0,2,39.85,763.64,22909.2,274910.4,0.95,816.03,759.92,76.364,11
2159,2159,159,panne,837.79,31.24,48.31,4.26,34.2,33.6,0.0,33.2196,578.68819088587,0.0604805717799512,1.27746,0.0097,0.1602,0.00155394,defaut,1,6,60.95,7.0782,212.346,2548.152,0.69,8.11,6.85,0.70782,11
2160,2160,160,usé,785.01,22.31,40.8,0.0,37.6,68.7,0.0,104.6408,649.9174796157122,0.1896861614171974,85.39164,0.6336,0.1665,0.1054944,ok,0,1,40.72,474.3796,14231.388,170776.65600000002,0.93,524.49,496.23,47.43796,11
2161,2161,161,sain,779.65,24.82,29.26,1.22,56.9,89.9,0.0,136.52100000000002,564.1814771103542,0.2490064065740245,127.377,0.8644999999999999,0.174,0.1504229999999999,ok,0,2,49.97,636.867,19106.01,229272.12,0.98,743.58,690.74,63.6867,11
2162,2162,162,sain,692.09,34.33,45.43,1.67,283.6,40.8,0.0,119.0112,632.8363157421843,0.2236637740988007,101.73239999999998,0.8742,0.1638,0.14319396,ok,0,2,70.43,565.1888,16955.664,203467.968,0.98,670.88,640.97,56.51888,11
2163,2163,163,sain,729.48,13.26,25.97,2.63,201.2,48.7,0.0,127.6842,603.868101449235,0.2496767144005768,122.5844,0.9114,0.169,0.1540265999999999,ok,0,0,50.11,612.9047999999999,18387.144,220645.728,0.97,777.66,675.76,61.29048,11
2164,2164,164,usé,906.47,29.8,36.57,2.1,271.1,46.4,0.5,110.06,630.1882174899421,0.1828251739031179,104.43,0.5336,0.18,0.096048,ok,0,0,35.83,522.14,15664.2,187970.4,0.84,535.04,501.2,52.214,11
2165,2165,165,sain,1191.35,22.33,37.59,2.68,197.8,45.9,2.0,237.21,569.6418624027807,0.3833326238810119,221.35,0.8463,0.174,0.1472562,ok,0,0,33.93,1106.75,33202.5,398430.0,0.95,1155.38,1099.32,110.675,11
2166,2166,166,sain,595.08,20.13,41.37,2.67,14.5,54.1,0.0,95.12,546.8634871787503,0.1841043250669103,80.53920000000001,0.846,0.1638,0.1385748,ok,0,1,53.75,447.4560000000001,13423.680000000002,161084.16000000003,0.96,586.26,547.05,44.74560000000001,11
2167,2167,167,sain,775.33,19.23,32.72,1.97,287.2,21.1,0.0,114.2388,532.3158663433926,0.2240877070501088,108.7788,0.801,0.163,0.130563,ok,0,1,61.49,543.894,16316.82,195801.84,1.0,728.84,697.23,54.3894,11
2168,2168,168,usé,1015.07,33.08,41.39,3.63,17.9,55.3,0.0,120.992,553.8932131216193,0.2549153144746403,104.35104,0.66,0.1647,0.108702,ok,1,2,46.39,579.7128,17391.384000000002,208696.608,0.87,786.93,700.44,57.97128000000001,11
2169,2169,169,sain,584.43,27.44,44.23,3.7,173.8,50.6,0.5,111.6,599.0490798025422,0.175871922435546,96.012,0.7917000000000001,0.171,0.1353807,ok,0,2,40.29,533.41,16002.3,192027.6,1.0,537.94,480.25,53.341,11
2170,2170,170,usé,385.97,20.17,31.47,4.21,210.2,72.6,0.0,64.69,571.4481769661526,0.1083874462734318,59.35,0.77,0.169,0.13013,ok,1,2,58.73,296.74,8902.2,106826.4,0.93,316.27,273.63,29.674000000000003,11
2171,2171,171,sain,900.74,21.38,24.53,4.11,18.7,36.0,0.0,202.35,668.4713079815523,0.361964314180087,183.68,0.99,0.157,0.15543,ok,0,0,26.15,918.4,27552.0,330624.0,0.97,939.52,910.67,91.84,11
2172,2172,172,sain,677.01,13.88,27.83,4.44,272.0,55.4,0.5,123.72,665.2292520294232,0.2110599336990729,117.25,0.8526,0.192,0.1636992,ok,0,2,46.29,586.26,17587.8,211053.6,0.98,601.6,574.41,58.626000000000005,11
2173,2173,173,sain,518.14,29.16,43.44,3.23,210.7,45.7,0.0,101.98,578.0099516167519,0.1618222255110961,83.25,0.8633,0.1746,0.15073218,ok,0,1,48.3,462.5,13875.0,166500.0,0.95,508.07,439.05,46.25,11
2174,2174,174,sain,541.62,20.94,33.21,1.36,219.4,30.5,0.5,107.63,651.4013645425387,0.1729555218458331,98.5,0.8736,0.183,0.1598688,ok,0,2,35.56,492.48,14774.4,177292.80000000002,0.97,534.62,490.29,49.248000000000005,11
2175,2175,175,usé,589.2,29.6,43.15,2.72,65.7,37.9,0.0,86.65,580.4794930916489,0.1469469132273725,71.379,0.6365,0.1692,0.1076958,ok,0,1,47.57,396.55,11896.5,142758.0,0.8,417.34,367.58,39.655,11
2176,2176,176,panne,968.57,32.94,52.6,3.16,55.2,82.2,0.0,20.72,603.6533480068883,0.0295734542429398,0.432,0.0,0.1557,0.0,defaut,1,10,68.65,2.39,71.7,860.4000000000001,0.63,2.5,2.25,0.239,11
2177,2177,177,usé,828.42,25.52,41.27,1.7,163.9,49.2,0.0,146.83,576.402066581881,0.2624092334423999,122.895,0.7626,0.1583999999999999,0.1207958399999999,ok,1,0,54.65,682.76,20482.8,245793.6,0.92,735.19,671.35,68.276,11
2178,2178,178,usé,859.12,27.71,43.72,2.98,38.2,79.5,0.0,155.8,603.9252124306507,0.2783588100791678,132.309,0.7912,0.1566,0.12390192,ok,0,2,45.01,735.06,22051.8,264621.6,0.8,768.91,715.43,73.506,11
2179,2179,179,sain,966.79,22.67,34.64,3.29,132.1,31.7,0.0,183.43,549.6651809368126,0.3244022350159137,166.8,0.7826,0.179,0.1400854,ok,0,1,50.43,834.02,25020.6,300247.19999999995,0.98,902.64,761.96,83.402,11
2180,2180,180,sain,815.13,35.83,56.41,0.0,28.4,30.0,0.0,157.29,628.2188400380359,0.2738300699255466,132.93,0.8190000000000001,0.1539,0.1260441,ok,0,2,55.76,738.52,22155.6,265867.19999999995,0.99,789.96,692.66,73.852,11
2181,2181,181,sain,701.05,31.12,48.49,1.67,17.2,69.0,0.0,122.61,580.4794284919975,0.1885806177385759,100.584,0.7120000000000001,0.1629,0.1159848,ok,0,1,68.06,558.82,16764.600000000002,201175.2,0.97,602.73,517.15,55.882000000000005,11
2182,2182,182,usé,682.2,20.66,33.32,3.57,266.2,82.6,0.0,92.06,601.3805490450787,0.150047542967717,88.68,0.5720000000000001,0.166,0.094952,ok,0,0,68.82,443.39,13301.7,159620.4,0.89,471.74,419.75,44.339,11
2183,2183,183,usé,1043.09,29.55,36.63,4.61,256.5,79.2,0.0,155.96,659.4679123632461,0.3050685953090438,149.86,0.6264,0.172,0.1077407999999999,ok,0,2,48.39,749.32,22479.6,269755.2,0.92,755.87,705.04,74.932,11
2184,2184,184,usé,501.54,21.13,34.67,1.08,257.6,43.0,0.0,83.68,594.3462020958855,0.1415615581983769,18.651995193688844,0.75,0.169,0.12675,ok,1,3,40.97,377.06,11311.8,135741.59999999998,0.93,401.04,375.32,37.706,11
2185,2185,185,sain,754.72,27.53,45.22,4.84,323.1,47.5,0.0,154.85,615.9055510618997,0.2511440022271651,127.17000000000002,0.9306,0.1566,0.14573196,ok,0,0,49.38,706.5,21195.0,254340.0,0.96,727.54,665.53,70.65,11
2186,2186,186,panne,717.67,26.14,39.98,2.88,271.3,33.1,0.0,28.66,642.974347623746,0.0514519427383245,1.67,0.0098,0.168,0.0016464,defaut,1,10,27.25,8.34,250.2,3002.4,0.65,9.09,7.87,0.8340000000000001,11
2187,2187,187,sain,623.31,23.1,40.47,4.76,350.7,28.7,0.0,123.59,629.637269378231,0.1994321680560731,106.452,0.9215,0.1503,0.13850145,ok,0,2,46.84,591.4,17742.0,212904.0,0.95,594.83,554.04,59.14,11
2188,2188,188,sain,749.82,18.69,35.79,2.24,227.9,22.2,0.0,165.02,611.1282087561003,0.2676994976542832,152.58,0.96,0.171,0.16416,ok,0,2,51.03,762.92,22887.6,274651.19999999995,1.0,785.81,708.34,76.292,11
2189,2189,189,sain,816.76,27.77,42.05,4.15,39.8,69.6,0.0,157.42,584.2268530691341,0.2498667288425695,21.554763337286985,0.855,0.1755,0.1500525,ok,1,3,50.7,735.16,22054.8,264657.6,0.96,737.81,686.47,73.516,11
2190,2190,190,sain,736.76,32.3,56.84,3.51,42.6,83.2,0.0,156.95,585.4766953299958,0.289318193308388,133.686,0.94,0.1602,0.150588,ok,0,2,50.96,742.71,22281.300000000003,267375.60000000003,0.96,759.2,732.08,74.271,11
2191,2191,191,sain,883.01,21.14,49.89,2.45,272.3,31.4,2.0,162.49,646.5276127738227,0.2741087310577968,141.354,0.8277,0.1782,0.14749614,ok,0,1,55.24,785.3,23559.0,282708.0,0.96,800.1,726.37,78.53,11
2192,2192,192,sain,1028.71,18.17,42.44,4.03,131.7,85.8,0.0,203.94,605.7108273169388,0.3462310339230329,167.27400000000003,0.8280000000000001,0.1503,0.1244484,ok,0,2,60.23,929.3,27879.0,334548.0,0.96,951.82,839.79,92.93,11
2193,2193,193,sain,757.7,23.95,36.57,2.16,137.9,61.2,0.0,162.3,589.756582886948,0.2661356420969982,149.88,0.9009,0.189,0.1702701,ok,0,0,46.5,749.41,22482.3,269787.6,1.0,785.9,716.74,74.941,11
2194,2194,194,sain,788.63,21.15,41.41,1.19,123.6,62.1,0.5,176.06,611.5531168557508,0.296582500899976,20.50035299275921,0.9,0.1512,0.13608,ok,1,2,30.33,846.13,25383.9,304606.80000000005,0.97,890.63,796.88,84.613,11
2195,2195,195,sain,1125.03,32.45,52.11,1.75,307.5,85.6,0.0,213.43,651.9852763547984,0.3559043011329075,173.106,0.7565,0.1755,0.13276575,ok,0,1,59.32,961.68,28850.4,346204.8,0.99,1030.98,885.31,96.168,11
2196,2196,196,sain,945.12,25.19,36.76,5.63,190.2,58.2,0.0,199.32,550.7173344783133,0.2997817996104505,185.86,0.8623999999999999,0.19,0.163856,ok,0,1,42.34,929.31,27879.3,334551.6,0.98,995.51,862.66,92.931,11
2197,2197,197,sain,646.59,16.9,37.39,1.38,313.4,43.5,1.0,119.49,552.6579227227095,0.2064761226347542,114.65,0.7743,0.167,0.1293081,ok,0,0,53.16,573.27,17198.1,206377.2,0.97,598.62,523.92,57.327,11
2198,2198,198,panne,1000.5,21.09,37.12,4.24,24.7,73.2,0.0,46.11,630.41,0.07,6.19,0.03,0.178,0.0053399999999999,defaut,1,11,48.8,30.97,929.1,11149.2,0.71,32.65,30.34,3.097,11
2199,2199,199,panne,689.02,33.39,50.7,1.96,87.5,47.9,1.0,20.52,626.03,0.03,2.862,0.02,0.1512,0.003024,defaut,1,14,54.68,15.88,476.4,5716.8,0.65,16.12,14.72,1.588,11
2200,2200,0,sain,837.74,22.57,31.15,2.25,114.0,50.2,0.0,160.76,584.88,0.27,153.92,0.92,0.171,0.15732,ok,0,2,45.81,769.58,23087.4,277048.80000000005,0.99,824.72,766.19,76.95800000000001,12
2201,2201,1,sain,1047.57,16.5,30.55,4.82,81.6,49.7,0.0,209.07,575.79,0.36,192.74,0.92,0.192,0.17664,ok,0,2,42.87,963.72,28911.6,346939.2,0.97,1054.46,915.02,96.372,12
2202,2202,2,sain,1033.22,30.95,43.95,3.29,277.6,76.0,0.0,221.13,597.51,0.37,180.351,0.97,0.1773,0.171981,ok,0,0,60.8,1001.96,30058.800000000003,360705.6,0.98,1089.21,962.55,100.196,12
2203,2203,3,sain,680.89,24.97,36.16,1.31,330.7,66.7,0.0,138.8,588.44,0.24,131.53,0.97,0.186,0.18042,ok,0,1,50.23,657.66,19729.8,236757.6,1.0,665.58,614.48,65.766,12
2204,2204,4,panne,792.36,26.03,41.52,3.3,189.5,46.6,5.0,35.48,598.55,0.06,5.841,0.04,0.1548,0.006192,defaut,1,11,64.65,32.43,972.9,11674.8,0.69,34.66,31.34,3.2430000000000003,12
2205,2205,5,usé,731.06,20.0,39.88,2.41,268.4,83.2,1.0,118.26,593.74,0.2,109.02,0.75,0.158,0.1185,ok,1,1,66.86,545.08,16352.4,196228.8,0.83,565.31,491.66,54.50800000000001,12
2206,2206,6,usé,817.73,27.99,38.11,3.79,156.0,87.9,0.0,142.61,607.72,0.23,133.63,0.82,0.191,0.1566199999999999,ok,0,0,59.23,668.17,20045.1,240541.2,0.94,684.77,625.54,66.817,12
2207,2207,7,sain,980.52,24.99,42.49,0.57,282.3,28.7,0.0,199.47,607.02,0.33,173.628,0.98,0.1692,0.165816,ok,0,1,40.62,964.58,28937.4,347248.80000000005,0.96,1005.93,933.76,96.458,12
2208,2208,8,sain,628.74,26.53,35.82,3.74,114.5,27.1,1.0,132.53,578.7,0.23,123.86,0.98,0.196,0.19208,ok,0,0,52.95,619.3,18579.0,222948.0,0.99,627.22,605.11,61.93,12
2209,2209,9,usé,879.96,18.9,32.89,2.48,350.5,84.6,2.0,146.76,603.59,0.24,140.87,0.8,0.185,0.148,ok,0,2,50.63,704.33,21129.9,253558.8,0.8,743.7,644.61,70.433,12
2210,2210,10,usé,830.74,21.79,35.01,5.52,225.2,65.6,0.0,125.78,620.84,0.2,115.53,0.7,0.181,0.1266999999999999,ok,0,2,36.11,577.65,17329.5,207954.0,0.81,592.05,560.51,57.765,12
2211,2211,11,sain,270.14,20.55,46.5,4.03,297.3,73.8,0.0,53.34,595.39,0.09,45.594,0.94,0.1674,0.157356,ok,0,2,53.74,253.28,7598.4,91180.8,1.0,275.59,249.28,25.328000000000003,12
2212,2212,12,usé,997.75,32.8,51.83,1.77,65.2,41.8,0.0,144.22,630.98,0.23,121.32,0.68,0.1764,0.119952,ok,1,0,33.99,673.99,20219.7,242636.4,0.83,718.78,671.15,67.399,12
2213,2213,13,sain,1012.26,24.17,36.28,2.17,28.3,43.1,0.0,201.77,567.3,0.36,188.73,0.93,0.174,0.16182,ok,0,2,54.52,943.66,28309.8,339717.6,0.98,1028.96,938.07,94.366,12
2214,2214,14,usé,939.96,27.52,45.34,1.72,217.2,31.3,0.0,152.11,621.03,0.24,131.049,0.77,0.1647,0.126819,ok,0,1,48.38,728.07,21842.1,262105.2,0.93,745.7,687.05,72.807,12
2215,2215,15,sain,1064.07,25.62,43.44,3.99,42.6,50.7,1.0,210.92,578.93,0.36,178.281,0.93,0.1404,0.130572,ok,0,1,58.37,990.44,29713.2,356558.4,0.96,1000.84,960.29,99.044,12
2216,2216,16,usé,602.44,19.09,30.16,3.24,131.3,51.9,0.0,84.14,611.29,0.14,81.39,0.68,0.174,0.11832,ok,1,2,58.74,406.94,12208.2,146498.40000000002,0.82,439.54,404.83,40.694,12
2217,2217,17,sain,744.43,29.3,48.54,1.32,159.0,83.3,0.5,153.16,579.94,0.26,131.643,0.98,0.1773,0.173754,ok,0,2,52.89,731.34,21940.2,263282.4,0.97,755.76,663.14,73.134,12
2218,2218,18,sain,713.33,30.4,37.54,5.07,161.3,42.1,0.0,145.48,602.18,0.24,131.74,0.92,0.186,0.17112,ok,0,1,50.17,658.68,19760.4,237124.8,0.96,678.22,634.27,65.868,12
2219,2219,19,usé,792.19,17.28,27.99,3.15,72.5,81.9,0.0,141.9,630.91,0.22,135.81,0.86,0.182,0.15652,ok,0,1,48.3,679.07,20372.1,244465.2,0.9,722.57,623.31,67.90700000000001,12
2220,2220,20,sain,858.59,26.07,41.41,1.56,330.5,61.9,0.5,177.52,600.27,0.3,154.665,1.0,0.1449,0.1449,ok,0,1,55.38,859.25,25777.5,309330.0,0.95,914.47,823.66,85.92500000000001,12
2221,2221,21,sain,668.66,28.72,43.63,5.01,273.9,88.9,0.5,127.74,576.46,0.22,106.065,0.88,0.1818,0.159984,ok,0,1,63.44,589.25,17677.5,212130.0,0.95,602.41,537.75,58.925,12
2222,2222,22,usé,848.69,29.36,46.3,3.06,113.4,49.6,0.0,138.68,627.77,0.22,119.889,0.78,0.1521,0.118638,ok,0,0,41.01,666.06,19981.8,239781.6,0.9,691.17,642.87,66.606,12
2223,2223,23,sain,664.99,30.71,46.51,3.41,12.9,60.0,0.5,128.57,590.21,0.22,110.7,0.92,0.1602,0.147384,ok,0,1,49.91,614.98,18449.4,221392.8,0.98,637.06,581.22,61.498000000000005,12
2224,2224,24,sain,999.04,27.84,40.56,4.63,206.4,82.2,0.0,199.08,602.98,0.33,162.24300000000002,0.9,0.1611,0.14499,ok,0,2,34.81,901.35,27040.5,324486.0,0.99,975.28,858.55,90.135,12
2225,2225,25,sain,590.65,18.98,32.97,4.99,267.2,28.5,0.5,111.22,598.83,0.19,105.52,0.89,0.183,0.16287,ok,0,1,42.0,527.62,15828.6,189943.2,0.96,577.49,478.85,52.762,12
2226,2226,26,sain,740.07,27.41,41.38,0.4,237.1,81.3,1.0,165.21,536.2866050032001,0.2521286320682641,138.08700000000002,1.0,0.1611,0.1611,ok,0,0,37.27,767.15,23014.5,276174.0,0.95,769.02,694.51,76.715,12
2227,2227,27,sain,671.48,25.86,32.92,3.47,244.3,87.1,0.0,138.99,558.1367227691022,0.2128068004523871,132.12,0.9702,0.183,0.1775466,ok,0,0,37.54,660.59,19817.7,237812.4,0.99,682.14,652.38,66.05900000000001,12
2228,2228,28,panne,749.34,24.22,44.86,4.11,65.4,82.5,0.0,22.03,660.8590322859485,0.0427277244596278,0.882,0.0098,0.1665,0.0016317,defaut,1,11,56.19,4.88,146.4,1756.8000000000002,0.67,4.92,4.64,0.488,12
2229,2229,29,panne,847.64,27.78,38.63,3.69,2.4,75.2,0.0,49.24,638.0867113869602,0.0835807399278867,8.13,0.0485,0.171,0.0082935,defaut,1,11,48.66,40.66,1219.8,14637.6,0.74,43.01,38.83,4.066,12
2230,2230,30,usé,828.99,27.09,50.08,2.76,241.3,88.0,0.0,148.65,594.9100776618811,0.2313662372005825,127.575,0.816,0.1638,0.1336608,ok,0,2,43.58,708.77,21263.1,255157.2,0.82,738.06,686.92,70.877,12
2231,2231,31,sain,1030.72,18.42,38.83,2.31,315.4,22.8,2.0,215.32,546.4715403981837,0.3329549377912638,202.7,0.931,0.178,0.1657179999999999,ok,0,2,38.43,1013.52,30405.6,364867.2,1.0,1050.67,978.29,101.352,12
2232,2232,32,usé,851.35,26.99,43.42,1.93,86.8,54.8,0.0,135.62,523.4489223996395,0.1873901827837418,112.365,0.6861999999999999,0.1728,0.1185753599999999,ok,0,2,40.36,624.27,18728.1,224737.2,0.91,632.91,594.66,62.427,12
2233,2233,33,usé,799.81,28.09,40.12,2.68,34.5,36.2,0.0,134.13,585.0570900764657,0.214021549412741,110.691,0.7161,0.1683,0.12051963,ok,0,0,57.17,614.97,18449.1,221389.2,0.9,633.29,606.95,61.49700000000001,12
2234,2234,34,sain,930.75,27.66,31.03,4.6,145.5,58.8,0.5,183.87,598.1430419042424,0.3811470552082059,169.76,0.8372,0.189,0.1582308,ok,0,1,37.52,848.8,25464.0,305568.0,0.97,933.09,812.32,84.88,12
2235,2235,35,sain,915.73,26.85,38.77,0.0,214.7,65.5,2.0,189.53,646.2634325271737,0.3065232640719547,179.88,0.8918,0.186,0.1658748,ok,0,1,52.6,899.41,26982.3,323787.6,0.97,971.34,865.2,89.941,12
2236,2236,36,sain,570.87,31.7,53.61,3.2,349.0,83.6,0.0,107.93,630.8321591038371,0.1652436355685793,90.648,0.792,0.1458,0.1154736,ok,0,2,60.6,503.58,15107.4,181288.8,0.99,547.98,494.47,50.358,12
2237,2237,37,sain,853.36,30.18,59.28,2.6,203.3,52.6,0.0,167.02,583.6845526551582,0.2967436630377544,138.14100000000002,0.801,0.1458,0.1167858,ok,0,0,48.79,767.44,23023.2,276278.4,0.99,774.8,733.02,76.74400000000001,12
2238,2238,38,sain,558.93,19.58,43.74,1.25,35.1,59.7,0.0,113.41,550.1472465800578,0.1751708956465527,93.051,0.8096,0.1665,0.1347984,ok,0,1,56.28,516.93,15507.899999999998,186094.8,0.98,557.54,513.97,51.693,12
2239,2239,39,usé,924.3,28.76,43.54,1.62,231.5,40.1,0.0,143.26,592.2427570406718,0.2364321196476283,121.54500000000002,0.6351,0.1638,0.10402938,ok,1,2,34.98,675.27,20258.1,243097.2,0.92,722.87,654.16,67.527,12
2240,2240,40,sain,798.88,20.24,38.53,2.76,15.8,31.6,2.0,154.89,596.19,0.26,33.583197847678186,0.92,0.174,0.16008,ok,1,3,56.1,735.9,22077.0,264924.0,0.96,797.99,728.28,73.59,12
2241,2241,41,sain,580.76,28.13,50.22,0.0,321.4,53.0,0.0,129.99,595.76,0.22,108.171,1.0,0.153,0.153,ok,0,1,54.78,600.97,18029.1,216349.2,0.97,621.92,549.17,60.09700000000001,12
2242,2242,42,sain,857.72,25.96,50.97,2.43,280.7,38.0,0.5,163.62,597.43,0.27,134.019,0.87,0.1638,0.142506,ok,0,0,54.22,744.55,22336.5,268038.0,1.0,772.98,743.53,74.455,12
2243,2243,43,usé,617.36,16.62,27.47,2.56,77.4,39.3,0.0,86.53,589.21,0.15,79.26,0.64,0.163,0.10432,ok,1,2,56.61,396.3,11889.0,142668.0,0.81,416.93,382.04,39.63,12
2244,2244,44,sain,907.55,26.89,36.76,1.84,139.9,57.0,0.5,179.11,593.94,0.3,170.91,0.94,0.184,0.1729599999999999,ok,0,1,57.42,854.54,25636.2,307634.4,0.99,861.93,837.67,85.45400000000001,12
2245,2245,45,sain,1018.5,25.64,33.06,1.77,31.3,28.1,0.5,204.67,589.09,0.35,26.16706383305712,0.91,0.202,0.18382,ok,1,1,44.46,922.61,27678.3,332139.6,0.96,954.22,877.0,92.261,12
2246,2246,46,panne,515.65,28.61,36.79,5.85,210.0,73.1,0.0,12.61,587.14,0.02,1.05,0.01,0.186,0.00186,defaut,1,14,60.7,5.25,157.5,1890.0,0.67,5.52,4.73,0.525,12
2247,2247,47,sain,850.67,25.63,47.61,5.13,308.8,69.3,0.0,165.25,601.58,0.27,135.144,0.88,0.1683,0.148104,ok,0,0,69.62,750.8,22524.0,270288.0,0.96,790.26,693.39,75.08,12
2248,2248,48,panne,753.84,16.46,31.93,3.55,354.9,73.1,2.0,30.28,620.15,0.05,2.7,0.02,0.186,0.00372,defaut,1,8,47.57,13.5,405.0,4860.0,0.65,14.6,12.34,1.35,12
2249,2249,49,sain,704.69,23.64,33.07,3.71,345.4,63.0,0.0,137.22,592.95,0.23,123.83,0.88,0.171,0.15048,ok,0,1,50.28,619.15,18574.5,222894.0,0.97,664.56,618.06,61.915,12
